L,I,A
-0.014395688,-0.020708632,0.0022646668
-0.014500225,-0.016628968,0.0015151332
-0.01475496,-0.034474075,-0.00028028118
-0.014778066,-0.050519396,-0.0019585928
-0.01708436,-0.017276367,0.00033859385
-0.0153253,-0.0193,-0.001117223
-0.012906991,-0.06035406,-0.005112033
-0.014743384,-0.04165918,-0.006526341
-0.016559944,-0.040412117,-0.008847526
-0.014948926,-0.045960322,-0.0110192625
-0.014639569,-0.042981975,-0.011131913
-0.014017569,-0.054941475,-0.016341675
-0.013275883,-0.055657938,-0.01748721
-0.014684976,-0.05190366,-0.016080348
-0.014062067,-0.04694616,-0.015983092
-0.013532554,-0.01947541,-0.016982298
-0.013970039,-0.01706286,-0.017386079
-0.013725671,-0.018650178,-0.018526968
-0.013005235,-0.016736731,-0.019627504
-0.012834362,-0.01957173,-0.01927868
-0.012848017,-0.027531428,-0.024462603
-0.015783122,-0.03945149,-0.021357924
-0.013302846,-0.030974193,-0.024859957
-0.0136650065,-0.026286267,-0.025141593
-0.013603031,-0.011669566,-0.022155132
-0.014799359,-0.04121167,-0.025734946
-0.014251149,-0.024012849,-0.025376776
-0.013397686,-0.05673703,-0.031561233
-0.016408835,-0.047676127,-0.03312112
-0.015701724,-0.038194068,-0.03461438
-0.014436655,-0.031562038,-0.034880105
-0.01436575,-0.025592778,-0.03433612
-0.01547895,-0.02177994,-0.033646017
-0.016096272,-0.013098315,-0.03285683
-0.01492327,-0.022746652,0.008922357
-0.014519932,-0.017508676,0.008588743
-0.013763917,-0.03475121,0.008048056
-0.016275274,-0.02260213,0.0022992666
-0.016800627,-0.053691193,-0.0031667377
-0.015350825,-0.034561288,-0.0058627618
-0.0177113,-0.061750777,-0.0053460235
-0.01672408,-0.03802771,-0.007064941
-0.014902125,-0.050743826,-0.009469723
-0.0145899635,-0.062313583,-0.011031477
-0.015301441,-0.049538806,-0.010731517
-0.0154079115,-0.061446857,-0.011717486
-0.013204924,-0.058047477,-0.012888996
-0.014450134,-0.014999446,-0.014525779
-0.015198554,-0.011807623,-0.013346571
-0.012922676,-0.011685407,-0.013949748
-0.014476049,-0.016914347,-0.015170679
-0.015322937,-0.045875058,-0.015229684
-0.014680028,-0.059325732,-0.016879791
-0.014241427,-0.048751503,-0.01654315
-0.015524208,-0.068573646,-0.017703129
-0.015775139,-0.054411575,-0.018270414
-0.014303581,-0.018873157,-0.021440757
-0.014715003,-0.047723025,-0.022769077
-0.015098777,-0.047705498,-0.020190056
-0.013300262,-0.036016867,-0.02245736
-0.016146367,-0.057482935,-0.022110062
-0.015213084,-0.009265022,-0.020667158
-0.014227867,-0.008306337,-0.023485834
-0.016574375,-0.065860614,-0.024652937
-0.014838704,-0.053694,-0.02489133
-0.015745845,-0.050166093,-0.02463803
-0.01407321,-0.0356639,-0.02473766
-0.015536234,-0.046510648,-0.025280442
-0.015607832,-0.030195016,-0.026218476
-0.015644293,-0.0070546316,-0.02420684
-0.015049833,-0.008061619,-0.02885814
-0.017060408,-0.061722707,-0.02910034
-0.01509055,-0.0096303625,-0.031013504
-0.014428224,-0.012754522,-0.033025548
-0.016133038,-0.043626424,-0.033006303
-0.01586163,-0.017032884,-0.036624715
-0.015098524,-0.03305892,0.007867823
-0.016950773,-0.039085187,0.0036259277
-0.01605589,-0.015643455,0.002830609
-0.01520821,-0.025782868,0.0024865158
-0.017140705,-0.028614702,0.00026569745
-0.01533036,-0.03627635,-0.0067684627
-0.016882295,-0.062652886,-0.007671631
-0.016180206,-0.06148372,-0.009682451
-0.014613983,-0.058747053,-0.011695816
-0.018721046,-0.040034093,-0.009815514
-0.015404247,-0.065385886,-0.010792171
-0.018455766,-0.06206123,-0.010290279
-0.016201586,-0.012937771,-0.013719361
-0.016671352,-0.012210028,-0.014260887
-0.014738604,-0.017700382,-0.017720481
-0.016216783,-0.06505465,-0.020443374
-0.017978026,-0.064022854,-0.023277389
-0.018630713,-0.057196237,-0.023176422
-0.017480623,-0.018456412,-0.021568546
-0.016511189,-0.03244317,-0.02661581
-0.01660314,-0.052611753,-0.02665418
-0.015758425,-0.05053951,-0.02650938
-0.016771173,-0.06481889,-0.027071046
-0.016551718,-0.03439849,-0.035412494
-0.017710267,-0.019932255,-0.033058804
-0.019033523,-0.013156597,0.005833153
-0.017295636,-0.015533098,0.0013229015
-0.0181193,-0.019902227,0.0008889106
-0.019700794,-0.048235446,-0.0015360764
-0.017021934,-0.057267375,-0.00508273
-0.017751569,-0.047640014,-0.008373396
-0.01650486,-0.05066223,-0.009036071
-0.016245754,-0.067090265,-0.012219729
-0.018726109,-0.04260394,-0.010636569
-0.016364265,-0.045164023,-0.011950086
-0.015447373,-0.016832743,-0.01600802
-0.016516458,-0.01571713,-0.015500889
-0.016919829,-0.046466704,-0.017426703
-0.018540848,-0.05174772,-0.018631395
-0.018183697,-0.05725505,-0.021948338
-0.016323024,-0.023563411,-0.024598856
-0.017391456,-0.0369219,-0.025458561
-0.016129276,-0.050806414,-0.025715666
-0.015479383,-0.044282958,-0.024678135
-0.016532764,-0.040895235,-0.027056105
-0.019194722,-0.053670455,-0.031709313
-0.017621173,-0.021567909,0.007993349
